"PSLCODE 1250";"9 1";"4 2";"Source Access Key";"Target Access Key"
"027C0B90/29/0";"Cancel";"取消";;
"027C0B90/30/0";"Static";"Static";;
"027C0B90/31/0";"URL";"URL";;
"027C0B90/33/0";"Description";"说明";;
"027C0B90/35/0";"Edit";"编辑";;
"027C0B90/37/0";"OK";"确定";;
"027C0B90/38/0";"Cancel";"取消";;
"027C0B90/39/0";"Static";"Static";;
"027C0B90/41/0";"Add->";"添加->";;
"027C0B90/43/0";"Clear";"清除";;
"027C0B90/44/0";"Edit";"编辑";;
"027C0B90/46/0";"OK";"确定";;
"027C0B90/47/0";"Cancel";"取消";;
"027C0B90/48/0";"Static";"Static";;
"027C0B90/50/0";"Edit";"编辑";;
"027C0B90/52/0";"OK";"确定";;
"027C0B90/53/0";"Cancel";"取消";;
"027C0B90/54/0";"Static";"Static";;
"027C0B90/56/0";"Search";"搜索";;
"027C0B90/58/0";"Add->";"添加->";;
"027C0B90/60/0";"Clear";"清除";;
"027C0B90/61/0";"Save As";"另存为";;
"027C0B90/63/0";"Save";"保存";;
"027C0B90/64/0";"Cancel";"取消";;
"027C0B90/67/0";"File name:";"文件名：";;
"027C0B90/69/0";"Show:";"显示：";;
"027C0B90/71/0";"URL:";"URL:";;
"027C0B90/74/0";"Please select a SharePoint location in the tree on the left so you can browse or enter a SharePoint URL.";"请在左侧的树形列表中选择一个SharePoint位置，以便您可以浏览或者输入一个SharePoint的URL地址。";;
"027C0B90/75/0";"Add";"添加";;
"027C0B90/77/0";"Next";"下一步";;
"027C0B90/78/0";"Add a service";"添加一个服务";;
"027C0B90/79/0";"Type the URL you would like to use to sign in.";"输入您要使用的URL登录。";;
"027C0B90/164/0";"<Browser location>";"<浏览位置>";;
"027C0B90/81/0";"PopUp";"PopUp";;
"027C0B90/82/0";"Remove";"移除";;
"027C0B90/169/0";"Pop Up";"Pop Up";;
"027C0B90/170/0";"Pin to list";"停靠到列表";;
"027C0B90/154/0";"Foxit Software Inc.";"福建福昕软件开发股份有限公司";;
"027C0B90/155/0";"SharePoint for Creator";"SharePoint -Creator";;
"027C0B90/156/0";"1.0.3.323";"1.0.3.323";;
"027C0B90/157/0";"SharePointSDK.dll";"SharePointSDK.dll";;
"027C0B90/158/0";"Copyright ? 2018-2026 Foxit Software Inc. All Rights Reserved.";"2018-2026 福昕软件 版权所有。";;
"027C0B90/159/0";"SharePointSDK.dll";"SharePointSDK.dll";;
"027C0B90/160/0";"SharePointSDK.dll";"SharePointSDK.dll";;
"027C0B90/161/0";"1.0.3.323";"1.0.3.323";;
"027C0B90/83/0";"The web URL could not be reached from the page URL due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，无法从页面URL访问网页URL。\r\n请检查您的网络连接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/84/0";"The web URL could not be reached from the page URL due to the server configuration.\r\nPlease contact the server administrator.";"由于服务器配置原因，无法从页面URL访问网页URL。\r\n请联系服务器管理员。";;
"027C0B90/85/0";"The URL you have provided could not be reached. Please verify that\r\nthe URL is correct and that the network location is reachable.";"您提供的链接无法访问。请确认\r\n链接是否正确和网络位置是否可以访问。";;
"027C0B90/86/0";"Could not update the list items due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误无法更新列表项。\r\n请检查您的网络连接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/87/0";"Could not update the list items due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误无法更新列表项。\r\n请联系服务器管理员。\r\n状态码是%d。";;
"027C0B90/88/0";"Could not update the list items due to an unknown error.\r\nPlease contact the server administrator.";"由于未知错误无法更新列表条目。\r\n请联系服务器管理员。";;
"027C0B90/89/0";"Could not update the list items as the document is checked out by another user.";"由于文档已经被某用户签出，不能更新列表条目。";;
"027C0B90/90/0";"None";"无";;
"027C0B90/91/0";"The value must be between %s%[1] and %s%[2].";"数值必须介于%s%[1]和%s%[2]之间。";;
"027C0B90/92/0";"The value must be greater than or equal to %s.";"数值必须大于等于%s。";;
"027C0B90/93/0";"The value must be less than or equal to %s.";"数值必须小于等于%s。";;
"027C0B90/94/0";"Saving this document will overwrite the current version on the SharePoint server.\r\nWould you like to continue?";"保存文档将替换SharePoint服务器上的当前版本。\r\n您是否想要继续？";;
"027C0B90/95/0";"Could not get URL segments due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误无法获取URL数据段。\r\n请检查您的网络连接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/96/0";"Could not get URL segments due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误无法获取URL数据段。\r\n请联系服务器管理员。\r\n状态码是%d。";;
"027C0B90/97/0";"Could not get URL segments due to an unknown error.\r\nPlease contact the server administrator.";"由于某些错误无法获取URL数据段。\r\n请联系服务器管理员。";;
"027C0B90/98/0";"The document could not be saved because some properties are missing. \r\nPlease fill in document properties required by the server.";"由于某些属性信息丢失，文档无法保存。\r\n请填写服务器要求的文档属性信息。";;
"027C0B90/99/0";"Invalid numeric value. Please check the value and try again.";"不合法的数据类型。请检查数值并重试。";;
"027C0B90/100/0";"Invalid URL. Please check the URL and try again.";"URL无效。请检查并重试。";;
"027C0B90/101/0";"Could not connect to the server. Please check your network connection.\r\nAlso, check if the URL is in the correct format and ensure that you have permissions to access this network resource.";"无法连接到服务器。请检查网络连接。\r\n同时，也请检查URL格式是否正确，并保证您有权限访问该网络资源。";;
"027C0B90/102/0";"Could not get the file versions from the server due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误无法获取文件版本。\r\n请联系服务器管理员。\r\n状态码是%d。";;
"027C0B90/103/0";"Could not get the file versions from the server due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误无法获取文件版本。\r\n请联系服务器管理员。\r\n状态码是%d。";;
"027C0B90/104/0";"Could not get the file versions from the server due to an unknown error.\r\nPlease contact the server administrator.";"由于某些错误无法从服务器获取文件版本。\r\n请联系服务器管理员。";;
"027C0B90/105/0";"This action requires a secure connection and server authentication.\r\nThe certificate issuer for this site is untrusted or unknown.\r\nWould you like to proceed?";"该操作需要安全连接和服务器认证。\r\n该网站的证书颁发者不受信任或者未知。\r\n您要继续吗？";;
"027C0B90/106/0";"This operation could not be completed due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，该操作无法完成。\r\n请检查您的网络链接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/107/0";"This operation could not be completed due to a server error.\r\nPlease contact the server administrator.\r\nThe status code is %d.";"由于服务器错误，该操作无法完成。\r\n请联系服务器管理员。\r\n状态码是 %d。";;
"027C0B90/108/0";"Could not retrieve the list items due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误无法获取列表项。\r\n请检查您的网络连接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/109/0";"Could not retrieve the list items due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误无法获取列表项。\r\n请联系服务器管理员。\r\n状态码是%d。";;
"027C0B90/110/0";"Could not retrieve the list items due to an unknown error.\r\nPlease contact the server administrator.";"由于某些错误无法获取列表项。\r\n请联系服务器管理员。";;
"027C0B90/111/0";"Connecting to %s.";"正在连接到%s。";;
"027C0B90/112/0";"Column";"列";;
"027C0B90/113/0";"Value";"数值";;
"027C0B90/114/0";"(Required)";"(必填)";;
"027C0B90/115/0";"Tip: This is a Read-Only File. Editing is disabled.";"提示：该文件为只读文件。禁止编辑。";;
"027C0B90/116/0";"The specified network resource could not be found on the server.";"无法在服务器上找到指定的网络资源。";;
"027C0B90/117/0";"Select";"选择";;
"027C0B90/118/0";"Display Name";"显示名称";;
"027C0B90/119/0";"Account Name";"用户名";;
"027C0B90/120/0";"Email";"邮件";;
"027C0B90/121/0";"Department";"部门";;
"027C0B90/122/0";"Title";"标题";;
"027C0B90/123/0";"Type";"类型";;
"027C0B90/124/0";"The document could not be uploaded due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，该文档无法上传。\r\n请检查您的网络链接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/125/0";"The document could not be uploaded due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误，该文档不能上传。\r\n请联系服务器管理员。 \r\n状态码是%d。";;
"027C0B90/126/0";"The document could not be uploaded due to an unknown error.";"遇到未知错误，文档无法上传。";;
"027C0B90/127/0";"The document could not be uploaded.\r\nYou must first check out this document before making changes.";"文档无法上传。\r\n您必须在进行更改之前先签出该文档。";;
"027C0B90/128/0";"The document could not be saved. This file is too big for the current operation.";"文档无法保存。该文件大小超出了当前操作允许的最大范围。";;
"027C0B90/129/0";"All Files";"所有文件";;
"027C0B90/130/0";"PDF Files (*.pdf)";"PDF文件(*.pdf)";;
"027C0B90/131/0";"PPDF Files (*.ppdf)";"PPDF 文件(*.ppdf)";;
"027C0B90/132/0";"The document ?%s? has been saved successfully.\r\nWould you like to open it now?";"文档'%s'已经成功保存。\r\n您现在要打开它吗？";;
"027C0B90/133/0";"The document could not be checked in because some properties are missing. \r\nPlease fill in document properties required by the server.";"由于某些属性信息丢失，文档无法签入。\r\n请填写服务器要求的文档属性信息。";;
"027C0B90/134/0";"You cannot save to this location. Please choose another folder or document library.";"您无法在该位置保存。请选择另外的文件夹或者文档库。";;
"027C0B90/135/0";"The file '%s' already exists. Do you want to replace existing file?";"文件“%s”已经存在。您是否想要替换它？";;
"027C0B90/136/0";"..parent folder";"..父文件夹";;
"027C0B90/137/0";"Name";"名称";;
"027C0B90/138/0";"Date modified";"修改日期";;
"027C0B90/139/0";"Size";"大小";;
"027C0B90/140/0";"This file could not be opened as it is not a pdf file.";"该文件不是PDF文件，无法打开。";;
"027C0B90/141/0";"Do you want to remove this account?";"您是否想要移除该账户？";;
"027C0B90/142/0";"Recent";"最近";;
"027C0B90/143/0";"SharePoint";"SharePoint";;
"027C0B90/144/0";"Add SharePoint Site...";"添加SharePoint站点...";;
"027C0B90/145/0";"The file '%s' already exists. Please enter a different file name.";"文件名“%s”已经存在。请输入一个不同的文件名。";;
"027C0B90/146/0";"The document could not be checked out due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，该文档无法签出。\r\n请检查您的网络链接或者联系服务器管理员。\r\n错误码是 %d。";;
"027C0B90/147/0";"The document could not be checked out due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误，该文档不能签出。\r\n请联系服务器管理员。 \r\n状态码是%d。";;
"027C0B90/148/0";"The document could not be checked out due to an unknown error.\r\nPlease contact the server administrator.";"由于某些错误无法签出该文档。\r\n请联系服务器管理员。";;
"027C0B90/149/0";"Checkout could not be discarded due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，签出副本不能废弃。\r\n请检查您的网络链接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/150/0";"Checkout could not be discarded due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误，签出副本不能废弃。\r\n请联系服务器管理员。 \r\n状态码是%d。";;
"027C0B90/151/0";"Checkout could not be discarded due to an unknown error.\r\nPlease contact the server administrator.";"由于某些错误无法放弃签出。\r\n请联系服务器管理员。";;
"027C0B90/152/0";"The document could not be checked in due to a network error.\r\nPlease check your network connection or contact the server administrator.\r\nThe error code is %d.";"由于网络错误，该文档不能签入。\r\n请检查您的网络链接或者联系服务器管理员。\r\n错误码是%d。";;
"027C0B90/153/0";"The document could not be checked in due to a server error.\r\nPlease contact the server administrator. \r\nThe status code is %d.";"由于服务器错误，该文档不能签入。\r\n请联系服务器管理员。 \r\n状态码是%d。";;
"027C0B90/165/0";"Foxit PDF Editor Add-in";"福昕高级PDF编辑器插件";;
"027C0B90/166/0";"Failed to check in the file. The server said:\r\n\r\n""%s""";"文件签入失败。服务器返回：\r\n\r\n""%s""";;
"027C0B90/167/0";"File names can't contain the following characters: & "" ? < > # { }  % ~ / \\ : * |.";"文件名不能包含如下字符：& "" ? < > # { }  % ~ / \\ : * |";;
"027C0B90/168/0";"You must specify a value for this required field.";"您必须为这个必填项指定一个值。";;
"027C0B90/171/0";"The document could not be saved as it is checked out by another user.";"文档无法保存，该文件已被其他用户签出。";;
"027C0B90/172/0";"Pin";"停靠";;
"027C0B90/185/0";"The web component not found. Please reinstall the Foxit PDF Editor.";"找不到Web组件。请重新安装福昕高级PDF编辑器。";;
"0063227C/860/0";"resource.h";"resource.h";;
"0063227C/861/0";"afxres.h";"afxres.h";;
"0063227C/862/0";"verrsrc.h";"verrsrc.h";;
"0063227C/526/0";"Foxit Software Inc.";"福建福昕软件开发股份有限公司";;
"0063227C/527/0";"Shared Review allows document authors to share a document with others and gather feedback/comments from the reviewers in one place. ";"共享审阅允许文档作者与他人共享文档，并获取来自某地的审阅者的反馈或者注释。";;
"0063227C/528/0";"9.3.0.726";"9.3.0.726";;
"0063227C/529/0";"ShareReviewPlugin.fpi";"ShareReviewPlugin.fpi";;
"0063227C/530/0";"Copyright ? 2014-2026 Foxit Software Inc. All Rights Reserved.";"2014-2026 福昕软件 版权所有。";;
"0063227C/531/0";"ShareReviewPlugin.fpi";"ShareReviewPlugin.fpi";;
"0063227C/532/0";"ShareReviewPlugin";"ShareReviewPlugin";;
"0063227C/533/0";"9.3.0.726";"9.3.0.726";;
"0063227C/559/0";"Foxit PDF Editor Shared Review";"福昕高级PDF编辑器共享审阅";;
"0063227C/561/0";"Co&nnect";"连接(&N)";"N";"N"
"0063227C/562/0";"&Cancel";"取消(&C)";"C";"C"
"0063227C/564/0";"Please click Connect to join the shared review of ""%s"".";"请点击连接以便加入共享审阅""%s""。";;
"0063227C/565/0";"Once you connect to the Review Server, your %s Identity Preferences (name, email address) are shared with all other reviewers.";"一旦您连接至审阅服务器，您的%s的身份信息偏好设置内容（名称，邮件地址）将被共享给其他审阅者。";;
"0063227C/566/0";"Review Server: %s";"审阅服务器： %s";;
"0063227C/567/0";"Don't &show again";"不再显示(&S)";"S";"S"
"0063227C/594/0";"Foxit PDF Editor";"福昕高级PDF编辑器";;
"0063227C/596/0";"&Yes";"是(&Y)";"Y";"Y"
"0063227C/597/0";"&No";"否(&N)";"N";"N"
"0063227C/599/0";"This document has comments that have not yet been published to the review server. To publish these comments to the review server on behalf of the author, click Yes. To remove from the document before publishing to the review server, click No.";"该文档所包含的注释尚未发布至审阅服务器。如要代表作者将这些注释发布至审阅服务器，请点击“是”。如在发布至审阅服务器之前移除这些注释，请点击“否”。";;
"0063227C/600/0";"Do you want to publish existing comments to the review server?";"您是否想要将已存在的注释发布至审阅服务器？";;
